seriesID,seriesCode,seriesName,seriesParent,seriesUnits,entityID,entityIso,entityName,dataValue,dataYear,dataNote,dataSource,seriesDescription,,Mobile,% mobile
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,28,BHS,Bahamas,0.14,2016,Obtained from URCA's Licensees,Utilities Regulation and Competition Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,28,BHS,Bahamas,0.09,2017,Obtained from URCA's Licensees,Utilities Regulation and Competition Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,28,BHS,Bahamas,0.08,2018,Obtained from URCA's Licensees,Utilities Regulation and Competition Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,28,BHS,Bahamas,0.18664,2021,,Utilities Regulation and Competition Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,28,BHS,Bahamas,0.162,2022,,Utilities Regulation and Competition Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.0562,25.8%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,29,BDI,Burundi,5.4e-008,2017,,AGENCE DE REGULATION ET DE CONTROLE DES TELECOMMUNICATIONS,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,29,BDI,Burundi,0.001352,2018,,AGENCE DE REGULATION ET DE CONTROLE DES TELECOMMUNICATIONS(ARCT),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,29,BDI,Burundi,0.003032,2019,AGENCE DE REGULATION ET DE CONTROLE DES TELECOMMUNICATIONS,Agence de Régulation et de Contrôle des Télécommunications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,29,BDI,Burundi,0.003803,2020,,Agence de Régulation et de Contrôle des Télécommunications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,29,BDI,Burundi,0.005519,2021,,Agence de Régulation et de Contrôle des Télécommunications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,30,BEL,Belgium,6.087,2018,,Belgian Institute for Postal Services and Telecommunications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,30,BEL,Belgium,8.115,2019,,Belgian Institute for Postal Services and Telecommunications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,30,BEL,Belgium,12.338,2020,,Belgian Institute for Postal Services and Telecommunications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,30,BEL,Belgium,13.904,2021,,Belgian Institute for Postal Services and Telecommunications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,30,BEL,Belgium,14.974,2022,calculated average fixed BB consumption per month is underestimated as the reported fixed BB traffic concerns less providers than the number of fixed BB lines.,Belgian Institute for Postal Services and Telecommunications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.699,4.5%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,31,BEN,Benin,0.0005,2021,,Autorité de Régulation des Communications Electroniques et de la Poste (ARCEP- Bénin),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,31,BEN,Benin,0.00055,2022,,Autorité de Régulation des Communications Electroniques et de la Poste (ARCEP- Bénin),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.20307,99.7%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,33,BFA,Burkina Faso,0.00574722,2016,"50,553,098,843 Megabits",Autorité de régulation des communications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,33,BFA,Burkina Faso,0.00711406,2017,,Autorité de régulation des communications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,33,BFA,Burkina Faso,0.00729079,2018,,Autorité de régulation des communications électroniques et des Postes (ARCEP),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,34,BGD,Bangladesh,1.3,2018,June 2019. Date collection was not completed and this value was kept as previously assumed value for 2018.,Bangladesh Telecommunication Regulatory Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,34,BGD,Bangladesh,7.16788,2019,"December, 2019",Bangladesh Telecommunication Regulatory Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,34,BGD,Bangladesh,9.6,2020,"June, 2021",Bangladesh Telecommunication Regulatory Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,34,BGD,Bangladesh,11.49,2021,"June, 2022",Bangladesh Telecommunication Regulatory Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,34,BGD,Bangladesh,14.52,2022,"June, 2023",Bangladesh Telecommunication Regulatory Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,7.53,34.1%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,35,BHR,Bahrain,0.085024,2015,,Telecommunications Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,35,BHR,Bahrain,0.109899,2016,,Telecommunications Regulatory Authority (TRA Bahrain),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,35,BHR,Bahrain,0.220051,2017,,TRA Bahrain,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,35,BHR,Bahrain,0.300925,2018,,TRA,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,35,BHR,Bahrain,0.329632,2019,,Telecommunications Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,35,BHR,Bahrain,0.566594,2020,,Telecommunications Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,35,BHR,Bahrain,0.797664,2021,,Telecommunications Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,35,BHR,Bahrain,0.852893,2022,,Telecommunications Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.735075,46.3%
